four,럞ힹ䳐퉸ᇬ떜ࡃ퍗䲾䀷,0.758241039398507,1385909173,붘쀹幗恅陔鹞Ĵ縙ͨ薱,䝏敄鄓䚌䵲⑧測ᷯᖐ귃
two,唷农麩笣骷籲ἒ鏖铡횾,0.7645045607926793,-1685730505,ᓁẮ㉷뀨톡ꯚ暱툞釼誰,癵ᆊퟤ즋眉漫槭゠ᴔⷢ
two,⑳桽㓖䒟阶萵㾎쯬쭻♲,0.2412218297324482,1792572338,烰噊ᣌ໗ᆢᙻ螵䠶哚啚,翙゜祿凡䞇垆螶謝烄逸
four,惷癵桘鄲吸뎊쀿殕湭ꎐ,0.5509533021608036,1282324051,섶⟶뗕꣔欖ꐄꈣ꿰㢡佅,芃ᆮ큄ꞵ멨뻺늖䡄ꂛ糏
three,롭䍛ྑ㔲ꆯ敪䣅㰣鿇㦮,0.003789450993754606,1631087642,푸兞⮆橪ƕ鹓斨箢栽䞒,ḓㄐ狠挡疶瀫埝謈䑴㹣
two,橫䆄岵ῗ췓᳆ءꯩ뻔蛍,0.9746757592739692,1829469243,舑⌑쌻䙏䡆䔈伧喀证독,幊髴ⵏ⩪䚙砡邅䆩㟃馬
four,폍䇰防뭠瓩図㧂尭穖柹,0.5768553532938863,622449348,麟症꽛꛶궯쬎⽗漪ᝨ晎,点ᠦ槞摚찹搈།၆ꗏ䚸
four,䛛혨픮㰀簴떨磷疝䖒艻,0.634373467585488,-1943894002,漲敹Ա郁䐟䐗푎㪽뱭鹔,㍺忺줡ᴏһ퟿㴷楿兹뽠
three,邶棵鸪툐蛡綢嬉짍⊚㻰,0.6822370502369823,1662256329,⢉硇㩎㗙菪셽ㅱ鲪揸瓭,♖ⶂԄሁ娘괆⪫佄忛Ȉ
two,諑䮭첞賙받╗졛䂔߼滉,0.9089566364668048,-129520739,㉇㦛퉇砦窸個㸝莦瘷옋,㎫蘖ࡁ暯ህዸ䛘ضᖻ㳀
three,彋鬒ꮳ馘駛刣좉⤾⨍穬,0.3418491727460501,1526335673,㵷倜鬣뮆큐ꏗᮖ㍀㦥ꉞ,ʰ㞸弍⢚༥瓨澸膗ꓑ曬
four,삲镫Ӹ㜌鲠ሺ待쟣଍屚,0.9228188285102161,1481300166,৲狗ꉽ꫌쨘㲞儽䉀淜侇,礕૦鍐扯ങ඙갟᫴䬎ᣅ
one,娈⛾礢ࠜ掯浬䬻鸹⨅䃟,0.19426158583572128,-806310894,抳䇋欜莆䣆㎶鱏쉸铯焴,㜶㴥恣⬥⟼䣤ꬨ鰏倆硹
four,㛞晔琸αퟥ爾መ쑆벞怃,0.6442540795792228,1323782144,硷ꎷാ귿⌅诘᫯扪✔堛,䞨鏲붋镇㝮딆픘댡∛㏴
two,知ဉ얹Í쥬㚼宮ᵍ湙䇝,0.5647377034333705,-152711186,缕♏刪㸭뽈鱟ቸ㡵ほ핌,䙈騄ࣰ杢伪醜良㔹윂䗬
two,囪䔳ꡏ⽷幉[䦩봾祿⧄,0.41181981175403437,1342740534,뻑痈붶ल늽⸈ⷂᔥ夲粲,✳ጴ㌝ኆቿ닞雾콠䗯䂆
three,뾚넵ẍ༄㛁ꡆ⦽⥌훪哣,0.03703389557971437,242901243,뇕ᚨ淹䉻䟔䔝멈屍筜ꅾ,◧닄楉춮뎚죭钄᢬鞪댚
four,讴鲡ᑐ목凪褀몲壗肒癸,0.845118731119536,674223064,武朼寅⪖휄욤叿凷ᤢ荛,◩喀㇘䤆ꀝ土샨囨푰舩
three,玌맟埵㹊囓嚘෡婵訮붫,0.14177583134663574,-1670926673,얛ꄙ䗌䄗ἕጩ鶂ၜ㦫ᇼ,㝊蟑Ẉ챟㧝荋꣔ፊ㭩撷
two,㺮㊰ᘢ䞂ᅭ륇늆骴㧋낹,0.46206280024218993,34424622,幈ꃦ鰅阣쓃密僴欨Ⰿ࢞,䇊淋⴫길轐h虬乘㧢ᯡ
three,흎揵楌◯垦쯃筮흳䎍ᑡ,0.8120135136989963,-1428941380,墟䁩硆ꝷ圗ꖷ쨡䓉䯍ඝ,찊諅쨥맻掕谡♺㞊ꟳᏠ
two,齧ꥬꈞꐴ뙛ɫ┿졵ꢱ͙,0.53188452201855,-394320913,ࡉ⃤윾䀇溷糢괾翱ꈟ떗,낡㩜愊群樇舸ต뵨␕서
two,퓖ꟁࢳỴ※瘐⩞훓矓ֿ,0.04460043923271939,-2094386751,聇깱ꒁ㴐㜠훨䦏烍꬛ऋ,‍楍륆厱⃄蕩顝익猬氦
three,蘴⨪ᐪ潵弃諆䔏튮譽퐿,0.08279860387104421,622325266,쐬描뮽좑뭇ਸ਼걍펱蒼綃,库觥ѭ뮵䣒ピळ摀䑌軉
three,顛ᶓ倰ᚯ爠좍ꦺ㝡碈洀,0.6574776686499344,1998129730,뱤쐸ൽ攠Ⓚ틦ڴ蛗맚㺱,諩つ诰薛妅髷熞㨆ꌭ逵
two,⻱폚瞡琒뜋䣘෭웖뢂鄑,0.3492326238575919,1247022563,㻡郫篌渗㝑蔷ꄟힷ盡᯹,뙙ꂴ긛ᯑ૞ꎟኖ웑┲⤯
two,顁濬騹킐䦹츫⛄톛ୃ舺,0.637027613373038,715845337,ބ敦꾫쮧̏ꮊ⡙䧹베ᵞ,燚뱫鐔둆媢쑑䯴ힳ꤇抦
one,揢꺛鳧䋧烝㛟幟鄁硚┮,0.7830121344439623,-436247719,疦梭롳䂠셀૑퍈암᫞瀂,ⳑᲞ廀杣ⶉଽ堅툘뮆덐
one,꾞ᦑ䃦泭쏍ꮛ火蓭葧핹,0.6437776649507414,1461450412,კ᱃劝查斚᱇Ⲷ豤氌葎,舷詐噆⾅㏰㎬艗፨꧚憨
four,菺ぱ࿼勍䑸⽨蔭㿝횤됕,0.5159962648584538,-1992757594,魳빤㌾㚑띭᷈洂禿謟絢,罶ጅ㫿➀쥇Ꮹ궀ꢄᏅ믪
two,좼敗붪唂䗔뱀寙楎ɿ劂,0.18438993719785635,747132706,竰鐝픊㒤릠태掀⨭᳋䆰,譬쎍烀텓暫ூܦ髿ꥒư
two,ނʔ쩏᎑딟鈲㠶쒨꧘贯,0.501736579366764,558096911,鑱ᇏ᝜៓㵯薟乒뽢䱖殴,┿싯ꈌ꾆退큕س퉪˻虒
three,臨᯻啊탘⏝ꤍ䰦댳튘ὥ,0.4867000153930534,-873593391,䄊媛뢰눩騒礜⍳퍘迗睠,㋑䡈齊캚ᐗ₃䃉藋穏湗
four,汯圍⌺Ꝯ㼫剆ꅟ豥䧿鋓,0.5872187937024119,875213053,꼖ᩡ휰ϧ컢憝갖쐵㵭ꥼ,윔댋䬟᢫㇦솆幽▙誶迵
two,੎糺ꐉ끍牏缷ᯔ£ꅻ᎞,0.534326404972311,-90940998,剿䫌䗏畖⥧ࡦᎎ鞑ꆟ蟃,顬㷈鴜㸷灢撗】䫯ꌢ吉
one,仭懣୰닠镚섹劸쾌独崃,0.28221553543747313,-144576429,峦䑁䷳⾸接㬈᪏뵫盦뾭,룟匠骘鑂祒ث쑹퓂꨿㒃
one,⽽狹㶄愽ᡑ␦펴덲嫅㳼,0.1579424708057504,1324851128,쯯邃䬖ò統鞓鰩甫䆘痪,父頎ะ쯌痚㽙퍹퇊䷕怢
two,ḯჯ㕤᫹切顩왋椄↰૏,0.7659217728520222,-95020031,茑筥뿏抉肸뛲܊䘮ꑣ踇,鬉꘶珘ɖ὏Ự胹怹홿ㆵ
two,⛛챑㜅ᗓ앹ꀴ벼む쑿ꠤ,0.7496948973434097,85317173,င拹䲟枉㐠닊왕徯檏䔙,擅鷵⾐⤦轩廭꥝䐂࿉䨬
three,꫻⌌Ŭ錯ꛌ苻甁䉩䬕戳,0.6641865225606656,744527321,奧㈎롹蜱랞矸푬丞뭨ᓑ,ᾋ㙠쬎后⚮⠡답畊级ㄽ
three,ꈙ꾼ᾨ鱥迊Ṣ앷徂蠖鵕,0.6015973878494133,799867934,ꔾୣ೚욈沋爂斎屋鬒஭,ফⱞ埮ὃ聑沉틭ꩺ͂屄
two,ꫝ┼偯ꘔ浼ᒓെഃ⿯㶟,0.7647361065138385,-632983135,哮Ꝺ䄧㜀똟嚸▋㰦ퟪ瘶,䳝緷尫勜봰置襐裨繐瀗
one,䣫夵晢龦Ĉ欷쒝获凤佦,0.18228541519720476,-1662853351,낙攌顸垜ࣸ喆⊴冩⅞橕,꛺᤮ꐨ褟ᗜ얌詹櫦⁺❜
one,폵瑡㠗꾿컲ᵱᇬ㭈⁧䖑,0.23438019495108398,743760489,傹齓偅ݩ쮱䕵煟䛘㙸᛫,텐䢘슡᧮ộਵᰚ嘗蘝䂠
one,䓋微顛ጢ℩梖陰↚搯㸓,0.8016685586209698,-232213260,补ᢿ㨐曞鬮⃏ធ䃌獞♅,㲊᜛j챽㯀碃榞ⷒ쫩瓯
two,핅胳왮觜ષ㐞䮾刜ᙐ싋,0.1364938453366349,416832799,憬㫁ᦖ줪ඵ刾뚘㾕㷿乐,릛髑럎ቌ賆鐧쯕ճꖈ켜
three,፴昊甔傛鹣ꮁ썟쀲簻쮘,0.09026983422224255,-465712032,꤭䌲纗ꗫḦꍦ쯫խ͟Ⱖ,따끟섯ᛑ۱踫碦ℽ䓑᷼
four,歚諣遛䷎황⿉ɠ。걉꒳,0.39739916919020546,1607779423,⺁쵩鳻ൊ윯蚭쥮ꫂ⒇酑,㍚ᥑ蹔톭ჹ๺殑䐺夣牵
three,鎫ょ蜋켲蒙颬泖芑뺚ᶠ,0.8880295699043345,540389599,뽲ㅕ龏䑂螃㚤깓묗쀻当,桦逬皥ꝋ쎢㍈葹ꑟㇹ픳
two,죅ꑿ拵커栂竱楗㏡쩬聹,0.568073997893685,1252012430,洢雕똶읜䲁᧱䄅ᒈ뮉莾,㛖⒡띱㤫产䉳곡Ⱇ浱⒒
three,붲䈉늷먟㊔肁ꤷꍭភ쫻,0.42283149036149836,1218387450,菄⩖쟄붉㸊꣧ꊤ蠀玳삵,꒚췸孄픠祶䠀⟕뽬Გ뫹
four,솓另佭桗๾侔Ⅷ歸ꪺᕔ,0.20746148088023797,-1265422551,籥ꗎន땇瓾璖嶤鈼ꃔਂ,ቱ䀐쨙Չ䆓㶬闺ࡳ䳃Ỳ
one,ꤍ㋰恔쒽䔀ꙅ㽾켫儥铴,0.8168649896499112,429096374,远抝옇㮐跦㌘ꭙ뷅᪸ⳇ,৭Ꝣ휻慈퐙空횧㜵ࡌ걀
one,Ⱝ諄巏ꡪ봢縐몳㔹⢅潌,0.863240808623725,-2022016934,䷉弻腋敌㳁㋆俫➭뼥ᙼ,☝癜㗽輰贲ꂟ黜뛴谋蓻
three,닒㡻⓳鑽잕麃◦愻鼜첝,0.8221765088439341,1322659400,ꁻ豨죾⽚椬撀䴚廮쁋揌,遤ㆆ홹蜃닏큥⥭ꈵꥼ矄
one,嶳さ腚悿∨罸恍뙪맟浞,0.03606335887616252,-543190580,쮸였樮䚕㌅襃䅿윭峲紷,䥷媲蘭ㅆ휉粃ꊋヤ뗕黙
two,對舔䛅儏곝㊮鿣쒥쫂Ċ,0.4165187780933941,-1283587321,坪쵌ᣁ噢쬙ᛮ畱洓쐳퓈,೸殩慂歂᝚䘦꜀䢏거遖
three,࿲ࡂꛡ螢跖╕⸧උ蓜瓓,0.22790848687774956,-1786523712,쾝⇵享㻐檱髐灯ꓳᠶ왡,鏷刕츃벮䏭쳛뤭䟬긝鶈
three,鑐輡싑좸뚀鐜撙ກ惦䰎,0.22613566020141307,-232082270,飂宊武哃㪱佺讹淔㓧瑔,筯됎絖ꚽꀑ晾海럜톃ብ
two,ꀮ䜭欘䙛弳㢖䜘ᚸ㴿⸆,0.9414365629467518,-402481825,⎗쪵慉犹ꥹཝ茚⢎杚壧,맘넾뮧医齇൫ᐩ폲쿽횬
two,잠࿼ソồ掵욨챀䯽㙃諻,0.25080639676269856,1656960146,豉次䣎锋൩쏹ꦔꂴ뭜孓,흒⳴쎎㰓糈⼗ꖙ륁롒ꄙ
three,侲狕ऻ뒛쥟猟᱖瀩棇㕱,0.015211174450638576,1975327057,媸ꪌ䟊ᴍ䑂㹾​앯અ惺,쌸ꯗ㤑〃⠱藔遟쟁᱁塪
four,䶫띌㤺⧏銩洘韣롧ḷਓ,0.6938240779628904,1986598865,⴪ೠ㷓ᗅ뙀슺纥깥聍ල,㟌䐍䋰ꏟ儖俠問笻彙걉
four,칯넳喠㫣쨎ꋟ鏐ᰨ桤싣,0.852746028446823,-105751666,챷⃲೪꘍탐귋蟙婙붨ⵐ,唙爻꾏싍䝒숈눞⓳黾᷉
three,퍚繆┏撿輡ေ忊ᡁ錰㉯,0.8192304948545454,1055952076,⠊项뾷勅ᾷ㘏艊ᫌ咝삳,뺐獋㡆駮桼쬰둗톻ᢷ疃
one,㬂찗훣䡀ᄋ젠秝苓ꂱ뻮,0.287953180136195,1107097716,攛⮤큿鸣䵡ᬥ涼ㅣꣁ␱,쐢୹던才愌㡗篡䙚흓죯
one,ᴧ銰쬍Ĉ萸ꈩ௫곪宣鵚,0.22233340944216862,1409519766,廠鼆疄⨒䇋뚹㸗촇霺弁,頼衁죸垴锪꯿୩潲⚼ቛ
three,衿웄⬹ಔ囬뷘竹鈆䬑偷,0.08529344883236623,1511494937,ꆸ㧴䗪᣺牽舼銮Ꟙ圩圠,舁瞴䃱ꇸꦣ೗뎟䇠崡ꐒ
four,ᖚ㹘卮閥줌퉗䥼졃䬗ᅬ,0.08717271782780867,1751275358,潪塬壦夡齣밮탸ᩢ၍Ṵ,㦰⾶喁鲘ᯭ䂝葀߀☲辿
two,쳤ሄ䒟ᗙ퍦᳏뗋羨羴ᅽ,0.4124587323620613,-1190682399,⻺帆맟쮃䲞켞⩼ᴂ뎆跭,㸨䈖벚ꉴ뎓柠壿햒῎
four,以茙뮛ꀐ쐅踡藖סퟦὦ,0.37418950090127356,-726524894,ݗ睵Մꔴ胟앋᫾衫ᭅ筐,ǰ쫳泯ᇓ艿쑆耬옍ᆌꍭ
three,큗㡕ᙴ䒤᝭궲悙붊蝶℄,0.26256311922793285,-1734440878,韍諆鱖䄴Ⓔ䷌掽犼篽纕,䚠흢⼶ꅟ㰚ᯢ띮㱂鴀ǋ
four,밸न땻芴⯟騄礁ᛘ맪뉵,0.21901706123352938,1044302755,銎㋙罽츃➝拦溬쵁たꓗ,빡㒡麰玦朜펚뚐쏟踼䁃
three,㊰퍽Ꮅ魾켘쒼䏩ਖ਼얼텥,0.41053656423795004,719779111,ඦ׳蟫ᦿ덃ⴎẃᗐ꾽逓,聧≷禵콨瑺퐞燻頤䴉य़
one,貫陓ݚė脅閅绨巉῕ሾ,0.49331556114642316,238763675,緸ꖵ潁饮뚫㇛쥀儨醖눴,贊笅ბ澝虊䟸阼渻嵺✸
two,ꦈ℺홦㭬⹘珛弐ꀉ씺靃,0.43676658026192505,-1089671261,氙㹏ඟ儎徂ᝰ䟌峵词崚,ᡰ迿ꖽ脲堷ꑅꝍ翇䪙聇
four,ⶌꖤ䓭戹㤑ꫡ짙䋕䵃쟆,0.6732923897118283,1554446126,䘃뉙గᴏ蘙켂柙쟝읾དྷ,䫧鼘Ǔꎦ᫽획ㄱ讜໠媯
three,Ր漞䝞踌佔ᬤ귫ཙ藈ᄐ,0.9652198224741504,-1260587737,癃恡훝缔雋韓ᔒ줲暆鎈,剽ደꢼ궋율䲟뒧袄늁䎐
one,믅㵗즍礂译⸔뇽縵拴波,0.1514994646751695,676304286,移즿㚯괿㸹➎䲇卮⤯菨,㱝❷夆沶톥⎢鑻䝱㬠촎
two,딤ꗺ顪吥㣢鲖ൾꌟ퉝틩,0.07161266884571915,1452759045,렼䬲쌙羢䟛૯陛훢疚㍤,ዶ촥襹趦䟾矚緟廮엡쇐
four,鋚肆ࢱ涧ዡ쭦鳟⋠骕讫,0.5113058793381866,-1901627327,鄘풧鈛郿붎㟋׌䋉Ꜻ腂,䶡௨慑䆘镍ጩ䧇꿾֪좎
three,椦萝偻鐬弇耖銒旼⿻되,0.8011367829519573,-511017834,茿㐤ᩚ汾襥嬔骐᭏⎁炄,唨̛룚ᾼ枏汜㙿鐞䱍᳁
three,孎삀홸今긥쳏슂큪醔ປ,0.23787127289424004,1101150903,ꏿ雞碠笙杛襣㖷羗鈣㠽,³荈계셐ཙ㉌쑿靓鍱켴
three,ۡ칝岃䌢䒛⊄⪱䪡㪥艥,0.5793503061496154,-1880111222,㫄᧺颎ᜃ켫䴅ᅤ龂侽Ệ,并菼ꊇ浘໺쁵⿅䁸궨䀄
three,姿鼟瑌酇鄾ꛡ⊱閮뀮ຳ,0.8693703782183224,-1162672041,৥春ꉈ왭熈䧽螡'뫈済,៩뫱呦ૻ벡岂酨쥫ȓ沯
one,쓞䔇⪶拶퐴좉ꃄ㡯׶㷄,0.6418135702243261,-819703426,埯࠙꽁挽篯须䗅緢ꘒᏬ,樭ᄤ蟅砪獲⾙ᅴⱇ퍣⩛
three,㡿软萲Ήћ糙Еꗣᚬ쮆,0.7806547193886673,-676858390,㢖୉뙹郹븫荽㤝띂䁉䐞,뙘禝톿뿹厲諝௏绁쌛缀
two,ꏆ傀ף僯퉺䏹치㵝儃힉,0.28870136181557915,-1110985772,gᙶ陭ݬ礚筆焖ᤖ෣傸,澡喂亏寪㢵族岫㊕䠀碼
three,恕끨왜컆绍㰓礬赩ⷔ磎,0.0496127821615413,1404098203,얡쓨⯙Ⓡ蓄⌎ၶ푿ꝺ疉,Ⴇཧ܋彊䅷࿔莳譵¹栲
four,骓ꆱ桥밫巆檜黥懨䕊퇍,0.08390521949266483,-221216066,玭鮇遉溂둭쐖谤⍾딜ꆯ,즧ᇞꉭ✌ꨡⰿ䦯㐢ꁖ䫰
three,䗷焌㬸뒩荿㡩했ꗇ櫓㌭,0.17346445685441636,1269252142,伉ꙹ뷸焷ᗪ嵴ᾐ₵浨薰,놖霰䛲㝯漻⾟Ԩꕼ䧵蟝
one,謻ꐒ⸒ⶏ繥⧬꒏侬諆㠪,0.06112134503073485,-1702934373,഍慾叱䆤썛ᓆ똼縒䷔킾,礅ꢧ曁顚犅魬Ϩ彖衰絋
two,숖㡫ᾫð䉶㞐⋸恘ꀞ动,0.5954824826168426,65581679,Ώ裥麣鞆䛝ꆴ怜᠔쬢淈,랿准ᓷ힯䤉༸㽡篋㝖Ⳓ
four,ᒲⰼᢹ᭄㥄뷃ᜎ鈞꼶䭈,0.5222965240860575,1837504134,扸㺀꒡폀㌐竼㷒亠䯊剻,鯧ⱜ倢俙蟺쀌냸댟㏦䊃
one,฽䛙彶⾤휛ڽꍈ々咶㝋,0.9676787179636228,-16574996,秨䭹◙᧝ꃨ䗉㰜啣秈굣,쌙絭怮ᯢ瘟矞폨嗼䬝䪺
four,䗋섹䛺䩫効㸧誏跣髸똓,0.269895906321284,-2097414613,㚹綎厡㣵꼷ᢙ吹└꟤祈,婖㩡ꔋ꼇Ϻ활垞馰湿簓
three,죂憦莉鲺ꂬ芙충⑕铊糥,0.03546230931055694,441910759,ᶑ㑹䟷첅㓆맍닩젬硝莏,⺀樋䗬봺틭苮銥牒娐鸥
four,摹᾿ㄹ騤箋䩡䵼㑇ዂ᭍,0.7102100434296809,-1408694052,ꄓ䌂莽鼼ⅯႦ鐀燛䤡၁,窟箶Ἧ핷趃눭㏯㾇ᣝ쎟
one,䂌풧쬍鿎㛞澯ᒏ썖࿓␨,0.7879245511021096,-2014668411,ᐮ鍴᷊䢺瀱䋖喸鿷≀뜪,텐䊼떩㫈ຈ⩅桸仄शௌ
one,ᒴ੺뮹⭾葖쥒씅붮惈,0.5099017103546135,-371163164,甍錓紳罓ࡿ䳡⥞랑佸䱺,줇㲕邾꯸ޢᲟ菟ꍢ쿙工
two,駝윇퓈뽮巬ƾ弽䩣띭忤,0.7021168504989131,-1103978422,ࢀ怄놊䚸㥼⽷쵏䜐⽤敿,㗞볞땚鹞㢄ꕷ棣沠ꉏ鱘
four,皷ᇞ濾ꉭ뷞ꨂ埐ꞅ잋鉊,0.644903006842818,-1193502182,茢┄㢃떥০몚땝䟽弓鵿,嗯さ辟叴퀞尌檺ꣷ⤰댖
one,↯Ძ䱻䷺⤄䎳葄㑆㏜钙,0.22947104238784888,-1361607222,梻堃猒壙ꊿ䣼栠쓩₽镈,瞼庱⩦뢾⻓ᆫҾ瞡㪒悝
four,筙ᒓጘꆜ侄ꬊ㗺軪ꏏ閡,0.2154301314776863,-945823048,䵣菮့ꠧ█넉¥假槱㘸,㙞䮐鏋ᐐ꾉࠾咪旳駁涳
four,뢒읭琑厳韡䲃᏾䪧㩠̳,0.1634959752516586,263082136,ꅳ낂㒎㨸ᢨ俼뒕ဃ㫬蛀,㔶찁셇ቸ᪅轀ꅫ羣撋炖
two,ꍡ䏾ఝᨰ䨎퍝빿흡픧쵊,0.2322311688288643,1011215725,苝差䑕⫠鳋扯炟꣇ẞ璦,ᚻ癊拒᦬稑࣋檧픚䛄ꜝ
two,㌞娨治啅檴甏챈ᑁ롅䊰,0.8043331693094358,1015378049,矴뫜霙ృ錗妀꿊閥헣仯,഍⌚馼꾑쾿阶쀓ࠊꬁ䏭
two,⇇鬡⸥ᮜ♔芿苂࡯暀毄,0.32929303949780053,-1255789647,ၣ䎍ુ㐓鷄⭓㫿쑂䫖缦,鍙䉒窬㔝䌽ഫᄵ䡨⚉튅
one,㐵遌╒ὒᮎ呯郷փ遭湯,0.3400442384695729,675303422,쁊赏ᡄܨ馿ꈖߙ輘蝗鄘,䧀褧眹颕씭꫽˵睊鏽ꖚ
four,욊炩䘕糆훌稟臞媬ꠇঌ,0.6023022712232563,-1548159144,举夛╎征캹⁚⃋㰫슿즭,ꁶ腅귵ű춷袳諐挨浻ᓌ
three,矡頓相鍻㳅礄ꫵ蒮䚇疯,0.11714753290124202,525065446,弗⼖ϴ贁딷꬝ꭰ憌ꔬ霆,飇슏쎜迏⟔䬑᠖ӈ壪ढ
one,펪⵸觻☀⛖ٌ惙冴僥ⴱ,0.28849953756022884,-1341118871,柌冴ĕ䉰䚞冖ᑐ倥ᒦ暞,؟ᣩᓊ樸課抚鄖䝍뻺ᕂ
three,갑탷㧰舏쿷慨荋퐐ʅꚗ,0.3225496353105691,1610185827,졵뽩풢˱閻䪭癆ᅾ衦槣,牋廀輹䆶ⰲ氩쿲砳ٞ꠿
three,齊衢銀ꓥ疀뼵뛺쉭瀠൒,0.023637462969799183,1330232367,褆줮뱦麍⸂ᓗ缬柽嶄붌,‫더僪찁銤ϙ틙ਾ뚿忣
two,뚾酳ꮾ鴒뿽騷궐긅佃近,0.4723879361435853,369434152,䀏吨⼁难툮ᦺ焾篩긽뭤,ϰ쀹떭⇔审⃄鳄킵尾톜
one,㈲㉂눱޷揊녩斝櫫ㄷ纋,0.8701139267330141,1085049743,藊቟ࡁ짺扤䇆簽䦦쁷猣,甤؍퓝䴾ᯮ啮퐪ጧ뙺㏣
three,攫嚈㥐ޮ蓄榿鹲맘φ蜢,0.25529790225724724,1488347872,놔쳝욭ဠ䘧梯璊ٲ篗롴,杻吟꤂愓ꅯ憜릢⏃燳릏
two,༹锎譶䒶蠜ꆒ⢸卸擩騊,0.09470397165743716,-251928932,⌾牘뒷煤ꪶ珃뙔❞瞥츙,썓绺觖ۢ詽뉫ᢇꠎ㡻坌
two,罡㒜熋뉤ౠ㸊膌죯ꀟ蝥,0.041247997183362695,-571733528,㳗鞝䓪꽂䟀⌍诚虘썮阔,糣鴇凣軝譂⭕ᱸ荛砹亐
one,ㆴ衧向ꖰ륦მ␼즭㗊╱,0.8754741264390158,-616532120,柣斃羄ꃲ꺫痍蹿뫋䜡ࡷ,㣺㒋渧何馵塨珙ꃛ嬵胍
four,䶞뮫ୃ㱈⌺꺊쾘稂뮹咞,0.403481490522972,322181695,銜䫅ŝ푠䅶抚앲극콦粮,➢㑨훱忀ㄨ姭鸫ᇂ휨蠀
three,諰畂拶♬싮愙࣍玊縭봈,0.2793780917911829,2131394077,롐磿䩖霔럆噜訅묣诬ࢫ,啨溗乭篞⢉ᚣᥖᨨ籝脏
three,闠巽ꉖ韝⏂羝鄇䗖㗟췙,0.5495243425951336,-669353283,啪窴ሂࠉꮼ㣱⋇琅后㺐,숝㟃쪪⼧逺挂迬瀞埻⁴
one,쒘悞牄븱艝˹ᠼ핊쩀㺚,0.22177131277167428,-548851636,旖ᕓ岈罛櫞썈췕䷧ꗵ숐,뿣鍑렘軙刋脅엱泒央랑
one,ᒸ鋩᜞䥀璒屯ⲝ쌇㓧둁,0.6850449721254918,-1118638717,䵂鏢駤䗿꿝⶝Ꭴ펺孅慜,묻頺㿹㷊杊瞥닰ⅸ㦵闅
